Header,2018,2019
Nombre total d'entreprises,23548,25112
Chiffre d'affaires hors taxes (en millions d'euros),7351.414,9603.755
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,36238.4,46613.5
Valeur ajoutée hors taxes (en millions d'euros),3968.202,5410.163
Excédent Brut d'Exploitation (en millions d'euros),1341.222,2219.75
Frais de personnel (en millions d'euros),2901.908,3797.895
Investissements corporels bruts hors apports (en millions d'euros),480.388,557.121
Entreprises,6510.248,8378.861
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,N,N
     dont Opérateurs en ligne,N,N
     dont Autres entreprises,N,N
Administrations,146.053,205.198
Particuliers,695.113,1019.696
Clientèle nationale,5949.617,7389.592
Clientèle étrangère,1401.797,2214.163
     dont Union européenne,592.126,720.571
     dont Hors Union européenne,809.671,1493.592
Sous-traitance : études et prestations de services incorporées à la production,13.9,15.9
"Sous-traitance : matériel, équipements et travaux incorporés à la production",7,8.5
"Achats de consommables, dont consommables photographiques, et de petits matériels électriques",1467.406,1492.744
"Dépenses liées à l'exploitation cinématographique en salles, Reversements de recettes guichets aux distributeurs",100.624,207.659
Reversement par les distributeurs de la part producteurs,131.162,164.033
Achats de prestations sur programmes télévisuels,213.473,137.959
Dépenses liées à la production - Achats de production exécutive sur programmes télévisuels;,72.21,116.105
Total de toutes les dépenses professionnelles,2653.01,3054.425
SO= Sans objet ; NR = Non renseigné.,,
5911A - Production de films et de programmes pour la télévision,1990.658,2659.223
5911B - Production de films institutionnels et publicitaires,1205.779,1770.009
"5912Z - Post-prod. de films cinémat., vidéo et pgms deTV",1143.3,1328.944
5911C - Production de films pour le cinéma,826.2,1044.451
5913A - Distribution de films cinématographiques,835.255,1020.318
