Header,2016,2017
Nombre total d'entreprises,20743,20065
Chiffre d'affaires hors taxes (en millions d'euros),14906.5,15274.6
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,71924,75159
Valeur ajoutée hors taxes (en millions d'euros),5716.3,6127.5
Excédent Brut d'Exploitation (en millions d'euros),801,894.6
Frais de personnel (en millions d'euros),4671,4979.8
Investissements corporels bruts hors apports (en millions d'euros),296.1,371.6
Entreprises,13821.2,13395
Administrations,679.4,819.1
Particuliers,405.9,1060.5
Clientèle nationale,12905.7,13445.2
Clientèle étrangère,2000.8,1829.4
     dont Union européenne,1289,1191.3
     dont Hors Union européenne,711.9,638.1
Sous-traitance : études et prestations de services incorporées à la production,26.9,42.8
"Sous-traitance : matériel, équipements et travaux incorporés à la production",15.4,22.2
"Achats de création, production, édition publicitaire (frais techniques effectués à l'extérieur et refacturés à l'annonceur);",963.9,850.2
Reversements ou redevances aux propriétaires des supports (activité de régie),640.4,612.5
Achats ou location d'espaces en vue de transactions (y compris placement de petites annonces),114.4,123.7
"Achats de prestations de services techniques (décors, scénographie, animation, etc.)",25.6,34.8
Dépenses liées à la production - Achats de production exécutive sur programmes télévisuels;,35.4,29.9
Total de toutes les dépenses professionnelles,1896.1,1771.7
SO= Sans objet ; NR = Non renseigné.,,
7311Z - Activités des agences de publicité,9702.5,10071.3
7312Z - Régie publicitaire de médias,3148.1,3296.2
