Header,2016,2017
Nombre total d'entreprises,148008,154202
Chiffre d'affaires hors taxes (en millions d'euros),27657.4,28964.9
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,107339,115689
Valeur ajoutée hors taxes (en millions d'euros),13394.8,14884.6
Excédent Brut d'Exploitation (en millions d'euros),3441.6,2972.7
Frais de personnel (en millions d'euros),11221.1,11488.4
Investissements corporels bruts hors apports (en millions d'euros),1031.3,883.2
Entreprises,24897.5,23224.5
Administrations,1301.8,3150.4
Particuliers,1458.1,2589.9
Clientèle nationale,22904.3,24030.1
Clientèle étrangère,4753.1,4934.8
     dont Union européenne,2483.6,2388.5
     dont Hors Union européenne,2269.5,2546.3
Sous-traitance : études et prestations de services incorporées à la production,12.5,13.9
"Sous-traitance : matériel, équipements et travaux incorporés à la production",4.3,3
7022Z - Conseil pour les affaires et autres conseils de gestion,22488.1,24031
7021Z - Conseil en relations publiques et communication,2102.5,2151.7
