Header,2016,2017
Nombre total d'entreprises,22553,23217
Chiffre d'affaires hors taxes (en millions d'euros),12956.1,14267.8
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,36329,38970
Valeur ajoutée hors taxes (en millions d'euros),4269,4364.4
Excédent Brut d'Exploitation (en millions d'euros),1927.7,1686.5
Frais de personnel (en millions d'euros),2200,2514.1
Investissements corporels bruts hors apports (en millions d'euros),2270.8,2844.3
Entreprises,12000.3,12621.7
Administrations,539.4,1003.4
Particuliers,416.4,642.7
Clientèle nationale,10900.1,11420.5
Clientèle étrangère,2056,2847.3
     dont Union européenne,1009.6,1165.4
     dont Hors Union européenne,1046.4,1681.9
Sous-traitance : études et prestations de services incorporées à la production,3.3,5.5
"Sous-traitance : matériel, équipements et travaux incorporés à la production",2.5,4.9
"7739Z - Loc. et loc.-bail d'autres machines, équip. et biens matériels n.c.a.",3709.8,4259.2
7732Z - Location et location-bail de machines et équip. pour la construction,2338.1,2602.3
7733Z - Location et location-bail de mach. de bureau et de matériel informat.,2253.6,2137.2
7735Z - Location et location-bail de matériels de transport aérien,1006.4,1055.1
