Header,2016,2017
Nombre total d'entreprises,21260,21333
Chiffre d'affaires hors taxes (en millions d'euros),18300.4,19145
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,144836,142591
Valeur ajoutée hors taxes (en millions d'euros),11987.9,12369.2
Excédent Brut d'Exploitation (en millions d'euros),1849.9,1846.3
Frais de personnel (en millions d'euros),9764.6,10129.4
Investissements corporels bruts hors apports (en millions d'euros),271.4,314.6
Entreprises,17223.2,17348.1
Administrations,178.2,467.9
Particuliers,899,1329
Clientèle nationale,17609.2,18552.1
Clientèle étrangère,691.2,592.9
     dont Union européenne,447.2,325.8
     dont Hors Union européenne,244,267.2
Sous-traitance : études et prestations de services incorporées à la production,32,29.5
"Sous-traitance : matériel, équipements et travaux incorporés à la production",0.7,1.2
6920Z - Activités comptables,16584.6,17254
7022Z - Conseil pour les affaires et autres conseils de gestion,952.2,1085.1
