Header,2018,2019
Nombre total d'entreprises,21369,21371
Chiffre d'affaires hors taxes (en millions d'euros),19361.82,18605.983
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,142807.4,147579.5
Valeur ajoutée hors taxes (en millions d'euros),9058.763,8759.217
Excédent Brut d'Exploitation (en millions d'euros),2180.084,2059.359
Frais de personnel (en millions d'euros),6264.85,6137.408
Investissements corporels bruts hors apports (en millions d'euros),2800.278,3696.188
Entreprises,7547.4,10901.493
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,1558.586,3257.431
     dont Opérateurs en ligne,1397.514,2625.952
     dont Autres entreprises,4591.3,5018.11
Administrations,893.378,221.093
Particuliers,10921.041,7483.397
Clientèle nationale,11752.276,10992.975
Clientèle étrangère,7609.543,7613.008
     dont Union européenne,4320.926,4403.452
     dont Hors Union européenne,3288.617,3209.556
Sous-traitance : études et prestations de services incorporées à la production,5.6,10
"Sous-traitance : matériel, équipements et travaux incorporés à la production",3.5,6
Achats de produits alimentaires (y compris boissons et plats cuisinés),612.687,633.184
Commissions reversées à des opérateurs en ligne,137.197,165.758
Commissions reversées à des agences de voyages (hors opérateurs en ligne),99.542,114.485
Achats ou reversements de voyages organisés par d'autres entreprises,41.33,40.559
Dépenses de promotion,0.166,18.189
Total de toutes les dépenses professionnelles,900.431,982.837
SO= Sans objet ; NR = Non renseigné.,,
5510Z - Hôtels et hébergement similaire,14193.33,13675.415
5610A - Restauration traditionnelle,2726.629,2241.502
