Header,2018,2019
Nombre total d'entreprises,10670,13388
Chiffre d'affaires hors taxes (en millions d'euros),18498.2,18341.643
Effectifs équivalent temps plein (ETP) sur l'exercice comptable,61347.4,60992.1
Valeur ajoutée hors taxes (en millions d'euros),5985.187,6099.788
Excédent Brut d'Exploitation (en millions d'euros),989.963,1125.429
Frais de personnel (en millions d'euros),4801.425,4801.239
Investissements corporels bruts hors apports (en millions d'euros),261.608,224.279
Entreprises,13990.411,13649.877
     dont Voyagistes et Agences de voyages (hors opérateurs en ligne) ,N,N
     dont Opérateurs en ligne,N,N
     dont Autres entreprises,N,N
Administrations,669.612,960.076
Particuliers,3838.177,3731.69
Clientèle nationale,16767.049,16518.909
Clientèle étrangère,1731.152,1822.735
     dont Union européenne,977.527,1088.242
     dont Hors Union européenne,753.624,734.493
Sous-traitance : études et prestations de services incorporées à la production,24.1,14
"Sous-traitance : matériel, équipements et travaux incorporés à la production",13.5,8
Reversements ou redevances aux propriétaires des supports (activité de régie),581.047,397.31
Dépenses de publicité,257.219,257.776
Achats ou location d'espaces en vue de transactions (y compris placement de petites annonces),223.695,231.131
Dépenses de promotion,83.029,59.96
"Achats de création, production, édition publicitaire (frais techniques effectués à l'extérieur et refacturés à l'annonceur);",22.464,34.902
Total de toutes les dépenses professionnelles,1450.197,1260.988
SO= Sans objet ; NR = Non renseigné.,,
5814Z - Édition de revues et périodiques,3435.29,3679.521
5811Z - Édition de livres,2938.799,2774.532
5813Z - Édition de journaux,2478.709,2434.701
4649Z - Cce de gros (commerce interentreprises) d'autres biens domestiques,1864.762,2284.534
7312Z - Régie publicitaire de médias,1135.263,1073.985
